event_id,timestamp_et,session_date_et,session_time_et,level,zone_low,zone_high,approach,previous_close,touch_open,touch_high,touch_low,touch_close,touch_close_response_points,full_5m_window,favorable_5m_points,adverse_5m_points,close_move_5m_points,full_15m_window,favorable_15m_points,adverse_15m_points,close_move_15m_points,full_30m_window,favorable_30m_points,adverse_30m_points,close_move_30m_points,dominant_30m_reaction,heavy_10pt_30m_reaction,full_60m_window,favorable_60m_points,adverse_60m_points,close_move_60m_points
223,2026-03-26 09:30:00,2026-03-26,09:30:00,6550,6548,6552,from_above,6591.89,6555.86,6555.86,6536.76,6541.27,-8.73,true,0,16.82,-16.82,true,15.9,16.89,9.74,true,21.34,16.89,15.61,true,true,true,23.22,16.89,19.26
224,2026-03-26 09:40:00,2026-03-26,09:40:00,6550,6548,6552,from_below,6533.18,6533.11,6554.66,6533.11,6554.66,-4.66,true,0,15.9,-9.74,true,0,21.1,-20.24,true,0,22.13,-19.4,false,false,true,0,23.22,-2.83
225,2026-03-26 10:40:00,2026-03-26,10:40:00,6550,6548,6552,from_above,6562.62,6562.97,6573.1,6550.05,6552.83,2.83,true,5.96,1.87,0.22,true,5.96,16.44,-2.65,true,5.96,16.44,-1.43,false,false,true,5.96,16.44,-12.66
226,2026-03-26 13:45:00,2026-03-26,13:45:00,6500,6498,6502,from_above,6504.6,6504.42,6505.58,6500.78,6500.85,0.85,true,0.85,4.52,-4.18,true,0.85,10.2,-4.04,true,0.85,10.2,-6.37,false,false,true,0.85,10.2,-0.39
227,2026-03-26 14:00:00,2026-03-26,14:00:00,6500,6498,6502,from_below,6491.1,6491.15,6500.2,6491.15,6495.96,4.04,true,5.71,0,2.18,true,7.32,0,6.37,true,9.91,0,3.68,true,false,true,9.91,0.97,7.89
228,2026-03-26 14:35:00,2026-03-26,14:35:00,6500,6498,6502,from_below,6496.32,6496.25,6499.05,6494.78,6498.78,1.22,true,6.5,0.25,3.8,true,6.5,0.97,-0.25,true,14.31,0.97,12.42,true,true,true,20.65,0.97,16.82
229,2026-03-27 09:30:00,2026-03-27,09:30:00,6450,6448,6452,from_above,6477.17,6453.89,6453.89,6429.16,6430.48,-19.52,true,0,26.67,-14.89,true,0,26.67,-6.35,true,0,39.37,-31.05,false,false,true,0,39.37,-29.21
230,2026-03-27 09:45:00,2026-03-27,09:45:00,6450,6448,6452,from_below,6435.58,6435.49,6448.99,6435.49,6443.65,6.35,true,25.99,0,25.99,true,39.37,0,31.05,true,39.37,0,20.77,true,true,true,41.05,0,24.12
231,2026-03-27 13:20:00,2026-03-27,13:20:00,6400,6398,6402,from_above,6403.7,6403.73,6403.73,6398.96,6400.09,0.09,true,0.12,9.13,-8.96,true,0.12,9.17,-6.11,true,0.12,12.99,-11.75,false,false,true,0.12,23.85,-18.93
232,2026-03-30 09:35:00,2026-03-30,09:35:00,6400,6398,6402,from_above,6413.79,6413.69,6413.97,6401.73,6403.13,3.13,true,3.13,7.83,-3.61,true,3.13,18.93,-18.93,true,3.13,29.12,-15,false,false,true,3.13,29.12,-17.14
233,2026-03-30 10:55:00,2026-03-30,10:55:00,6400,6398,6402,from_below,6386.44,6386.55,6399.76,6383.29,6399.57,0.43,true,0.43,7.88,-7.57,true,11.05,11.55,10.47,true,20.76,11.55,11.18,true,true,true,20.76,11.55,1.85
234,2026-03-30 11:30:00,2026-03-30,11:30:00,6400,6398,6402,from_below,6388.82,6388.79,6400.32,6385.52,6399.93,0.07,true,1.98,5.42,0.76,true,2.55,5.42,-2.26,true,13.51,8.47,12.97,true,true,true,23.86,8.47,19.9
235,2026-03-30 13:35:00,2026-03-30,13:35:00,6350,6348,6352,from_above,6352.87,6352.9,6360.14,6351.39,6359.8,9.8,true,16.92,0,16.55,true,18.19,0,8.93,true,18.19,0,3.15,true,true,true,18.19,3.08,-0.43
236,2026-03-30 14:25:00,2026-03-30,14:25:00,6350,6348,6352,from_above,6354.46,6354.55,6354.58,6347.06,6347.06,-2.94,true,0.91,3.08,-0.06,true,5.79,3.08,-1.1,true,5.79,11.18,-7.99,false,false,true,5.79,33.09,-30.14
237,2026-03-30 15:55:00,2026-03-30,15:55:00,6350,6348,6352,from_below,6344.38,6343.99,6349.94,6339.8,6344.22,5.78,true,6.66,0,6.27,false,6.66,0,,false,6.66,0,,,,false,6.66,0,
238,2026-03-31 09:50:00,2026-03-31,09:50:00,6450,6448,6452,from_below,6442.31,6442.79,6449.08,6438.11,6448.78,1.22,true,10.75,1,-1,true,14.64,3.73,13.91,true,16.14,3.73,3.87,true,true,true,40.69,3.73,38.61
239,2026-03-31 10:25:00,2026-03-31,10:25:00,6450,6448,6452,from_below,6446.13,6446.1,6450.42,6443.07,6448.94,1.06,true,6.71,0.33,2.47,true,26.04,0.33,23.62,true,45.45,0.33,38.72,true,true,true,45.45,0.33,18.04
