touch_observation_id,timestamp_et,session_date_et,session_time_et,level,zone_low,zone_high,approach,consecutive_touch,previous_close,touch_open,touch_high,touch_low,touch_close,touch_close_response_points,full_5m_window,upside_5m_points,downside_5m_points,close_relative_5m_points,favorable_5m_points,adverse_5m_points,close_move_5m_points,full_15m_window,upside_15m_points,downside_15m_points,close_relative_15m_points,favorable_15m_points,adverse_15m_points,close_move_15m_points,full_30m_window,upside_30m_points,downside_30m_points,close_relative_30m_points,favorable_30m_points,adverse_30m_points,close_move_30m_points,dominant_30m_reaction,heavy_10pt_30m_reaction,full_60m_window,upside_60m_points,downside_60m_points,close_relative_60m_points,favorable_60m_points,adverse_60m_points,close_move_60m_points
1641,2026-06-17 11:00:00,2026-06-17,11:00:00,7500,7498,7502,continuation_in_zone,true,7501.5,7501.62,7505.12,7500.66,7502.52,,true,5.83,2.89,-1.84,,,,true,12.73,2.89,8.97,,,,true,17.76,2.89,16.17,,,,,,true,20.27,2.89,18.58,,,
1642,2026-06-17 11:05:00,2026-06-17,11:05:00,7500,7498,7502,from_above,true,7502.52,7502.72,7505.83,7497.11,7498.16,-1.84,true,8.45,1.86,7.12,8.45,1.86,7.12,true,12.73,1.86,9.27,12.73,1.86,9.27,true,18.68,1.86,17.93,18.68,1.86,17.93,true,true,true,20.27,1.86,17.23,20.27,1.86,17.23
1643,2026-06-17 11:10:00,2026-06-17,11:10:00,7500,7498,7502,continuation_in_zone,true,7498.16,7498.14,7508.45,7498.14,7507.12,,true,12.73,0,8.97,,,,true,12.73,0,10.63,,,,true,18.68,0,14.3,,,,,,true,20.27,0,17.16,,,
1644,2026-06-17 13:05:00,2026-06-17,13:05:00,7500,7498,7502,from_above,false,7505.89,7505.95,7507.3,7499.64,7504.74,4.74,true,7.09,0,4.2,7.09,0,4.2,true,7.43,0,4.52,7.43,0,4.52,true,8.31,0,6.73,8.31,0,6.73,true,false,true,18.45,54.47,-21.79,18.45,54.47,-21.79
1645,2026-06-17 13:15:00,2026-06-17,13:15:00,7500,7498,7502,from_above,false,7504.2,7504,7504.77,7501.01,7504.75,4.75,true,7.43,0,4.52,7.43,0,4.52,true,8.31,0,2.42,8.31,0,2.42,true,8.31,0,7.05,8.31,0,7.05,true,false,true,18.45,54.47,-11.72,18.45,54.47,-11.72
1646,2026-06-17 13:30:00,2026-06-17,13:30:00,7500,7498,7502,from_above,false,7507.21,7507.18,7507.18,7501.97,7502.42,2.42,true,7.87,0,6.73,7.87,0,6.73,true,7.87,0,7.05,7.87,0,7.05,true,18.45,37.18,-37.18,18.45,37.18,-37.18,false,true,true,18.45,54.47,-30.31,18.45,54.47,-30.31
1647,2026-06-17 14:00:00,2026-06-17,14:00:00,7500,7498,7502,from_above,false,7517.48,7518.45,7518.45,7462.82,7462.82,-37.18,true,0,54.47,-21.79,0,54.47,-21.79,true,0,54.47,-11.72,0,54.47,-11.72,true,0,54.47,-30.31,0,54.47,-30.31,false,false,true,13.37,54.47,-28.04,13.37,54.47,-28.04
1648,2026-06-17 14:05:00,2026-06-17,14:05:00,7450,7448,7452,from_above,false,7462.82,7462.74,7478.97,7445.53,7478.21,28.21,true,31.88,0,26.54,31.88,0,26.54,true,39.55,0,22.06,39.55,0,22.06,true,48.62,0,42.1,48.62,0,42.1,true,true,true,63.37,0,17.93,63.37,0,17.93
1649,2026-06-17 14:35:00,2026-06-17,14:35:00,7500,7498,7502,from_below,false,7469.69,7469.19,7498.62,7469.19,7492.1,7.9,true,13.37,10.56,10.97,10.56,13.37,-10.97,true,13.37,10.56,-4.99,10.56,13.37,4.99,true,13.37,37.23,-32.07,37.23,13.37,32.07,true,true,true,13.37,97.39,-94.91,97.39,13.37,94.91
1650,2026-06-17 14:40:00,2026-06-17,14:40:00,7500,7498,7502,from_below,true,7492.1,7492.03,7513.37,7489.44,7510.97,-10.97,true,10.97,2.54,-0.43,2.54,10.97,0.43,true,10.97,37.23,-28.27,37.23,10.97,28.27,true,10.97,45.18,-23.19,45.18,10.97,23.19,true,true,true,10.97,97.39,-90.74,97.39,10.97,90.74
1651,2026-06-17 14:45:00,2026-06-17,14:45:00,7500,7498,7502,from_above,true,7510.97,7510.88,7510.88,7497.46,7499.57,-0.43,true,3.58,6.76,-4.99,3.58,6.76,-4.99,true,3.58,37.23,-28.04,3.58,37.23,-28.04,true,3.58,47.13,-47.05,3.58,47.13,-47.05,false,false,true,3.58,97.39,-82.32,3.58,97.39,-82.32
1652,2026-06-17 14:50:00,2026-06-17,14:50:00,7500,7498,7502,continuation_in_zone,true,7499.57,7499.52,7503.58,7493.24,7495.01,,true,0,37.23,-28.27,,,,true,0,37.23,-32.07,,,,true,0,70.7,-70.7,,,,,,true,0,97.39,-90.26,,,
1653,2026-06-17 15:20:00,2026-06-17,15:20:00,7450,7448,7452,from_above,false,7452.95,7452.49,7452.49,7429.3,7429.3,-20.7,true,0,20.8,-18.04,0,20.8,-18.04,true,0,47.39,-44.91,0,47.39,-44.91,true,0,47.39,-40.26,0,47.39,-40.26,false,false,false,0,47.39,,0,47.39,
1654,2026-06-18 09:30:00,2026-06-18,09:30:00,7500,7498,7502,from_below,false,7420.11,7501.8,7509.44,7489.04,7489.04,10.96,true,0,26.46,-24.17,26.46,0,24.17,true,0,31.68,-18.72,31.68,0,18.72,true,0,31.68,-21.84,31.68,0,21.84,true,true,true,0,31.68,-12.08,31.68,0,12.08
1655,2026-06-18 10:45:00,2026-06-18,10:45:00,7500,7498,7502,from_below,false,7491.26,7491.22,7502.75,7490.94,7500.78,-0.78,true,0.84,7.39,-4.12,7.39,0.84,4.12,true,1.67,10.4,-5.56,10.4,1.67,5.56,true,1.67,13.73,-13.28,13.73,1.67,13.28,true,true,true,1.67,26.84,-18.03,26.84,1.67,18.03
1656,2026-06-18 10:50:00,2026-06-18,10:50:00,7500,7498,7502,continuation_in_zone,true,7500.78,7500.84,7500.84,7492.61,7495.88,,true,1.67,4.79,-1.9,,,,true,1.67,10.4,-6.31,,,,true,1.67,16.22,-14.66,,,,,,true,1.67,26.84,-9.88,,,
1657,2026-06-18 10:55:00,2026-06-18,10:55:00,7500,7498,7502,from_below,true,7495.88,7495.97,7501.67,7495.21,7498.1,1.9,true,0,10.4,-5.56,10.4,0,5.56,true,0.24,10.4,-8.21,10.4,0.24,8.21,true,0.24,18.37,-17.24,18.37,0.24,17.24,true,true,true,0.24,26.84,-7.53,26.84,0.24,7.53
1658,2026-06-18 11:00:00,2026-06-18,11:00:00,7500,7498,7502,continuation_in_zone,true,7498.1,7498.2,7498.85,7489.6,7494.44,,true,0,8.66,-6.31,,,,true,0.24,13.73,-13.28,,,,true,0.24,19.69,-15.37,,,,,,true,0.24,26.84,-10.38,,,
1659,2026-06-18 11:10:00,2026-06-18,11:10:00,7500,7498,7502,from_below,false,7493.69,7493.34,7500.24,7491.71,7491.79,8.21,true,0,13.73,-13.28,13.73,0,13.28,true,0,18.37,-17.24,18.37,0,17.24,true,0,26.84,-21.54,26.84,0,21.54,true,true,true,0,26.84,-8.39,26.84,0,8.39
1660,2026-06-18 12:20:00,2026-06-18,12:20:00,7500,7498,7502,from_below,false,7491.64,7491.6,7498.2,7491.6,7494.41,5.59,true,0,6.67,-3.82,6.67,0,3.82,true,2,6.73,1.23,6.73,2,-1.23,true,2,6.78,-5.88,6.78,2,5.88,true,false,true,11.07,7.78,5.39,7.78,11.07,-5.39
1661,2026-06-18 12:35:00,2026-06-18,12:35:00,7500,7498,7502,from_below,false,7495.22,7495.28,7502,7493.88,7501.23,-1.23,true,1.69,0.99,-0.38,0.99,1.69,0.38,true,1.69,6.78,-5.88,6.78,1.69,5.88,true,6.45,7.78,4.98,7.78,6.45,-4.98,true,false,true,11.07,7.78,3.65,7.78,11.07,-3.65
1662,2026-06-18 12:40:00,2026-06-18,12:40:00,7500,7498,7502,continuation_in_zone,true,7501.23,7501.3,7501.69,7499.01,7499.62,,true,0.07,1.75,-1.23,,,,true,0.07,7.78,-3.89,,,,true,7.41,7.78,5.93,,,,,,true,11.07,7.78,3.92,,,
1663,2026-06-18 12:45:00,2026-06-18,12:45:00,7500,7498,7502,continuation_in_zone,true,7499.62,7499.56,7500.07,7498.25,7498.77,,true,0,6.78,-5.88,,,,true,2.38,7.78,2.04,,,,true,11.07,7.78,9.69,,,,,,true,11.07,7.78,2.67,,,
1664,2026-06-18 12:50:00,2026-06-18,12:50:00,7500,7498,7502,continuation_in_zone,true,7498.77,7499,7499,7493.22,7494.12,,true,0,7.78,-3.89,,,,true,6.45,7.78,4.98,,,,true,11.07,7.78,5.39,,,,,,true,11.07,7.78,2.58,,,
1665,2026-06-18 13:00:00,2026-06-18,13:00:00,7500,7498,7502,from_below,false,7496.11,7496.27,7502.38,7494.21,7502.04,-2.04,true,6.45,0,4.98,0,6.45,-4.98,true,11.07,0,9.69,0,11.07,-9.69,true,11.07,0,7.74,0,11.07,-7.74,false,false,true,11.07,4.51,-3.54,4.51,11.07,3.54
1666,2026-06-18 13:05:00,2026-06-18,13:05:00,7500,7498,7502,from_above,true,7502.04,7502.07,7506.45,7501.87,7504.98,4.98,true,7.41,0,5.93,7.41,0,5.93,true,11.07,0,5.39,11.07,0,5.39,true,11.07,0,3.65,11.07,0,3.65,true,true,true,11.07,4.51,-3.6,11.07,4.51,-3.6
1667,2026-06-18 13:45:00,2026-06-18,13:45:00,7500,7498,7502,from_above,false,7503.92,7503.47,7504.6,7501.6,7502.67,2.67,true,4.82,0,2.58,4.82,0,2.58,true,4.82,4.51,-3.54,4.82,4.51,-3.54,true,4.82,5.93,-3.76,4.82,5.93,-3.76,false,false,true,4.82,8.47,-2.23,4.82,8.47,-2.23
1668,2026-06-18 13:50:00,2026-06-18,13:50:00,7500,7498,7502,from_above,true,7502.67,7502.68,7504.82,7501.65,7502.58,2.58,true,2.63,0.26,0.35,2.63,0.26,0.35,true,2.63,4.51,-3.6,2.63,4.51,-3.6,true,2.63,5.93,-3.08,2.63,5.93,-3.08,false,false,true,2.63,8.47,-3.18,2.63,8.47,-3.18
1669,2026-06-18 13:55:00,2026-06-18,13:55:00,7500,7498,7502,from_above,true,7502.58,7502.63,7502.63,7499.74,7500.35,0.35,true,1.01,4.51,-3.54,1.01,4.51,-3.54,true,1.01,4.51,-3.33,1.01,4.51,-3.33,true,1.01,5.93,-5.08,1.01,5.93,-5.08,false,false,true,1.01,8.47,-6.27,1.01,8.47,-6.27
1670,2026-06-18 14:00:00,2026-06-18,14:00:00,7500,7498,7502,continuation_in_zone,true,7500.35,7500.38,7501.01,7495.49,7496.46,,true,0,4.34,-3.6,,,,true,0,5.93,-3.76,,,,true,0,6.8,-5.75,,,,,,true,0,11.18,-10.13,,,
1671,2026-06-18 14:05:00,2026-06-18,14:05:00,7500,7498,7502,from_below,true,7496.46,7496.4,7498.27,7495.66,7496.4,3.6,true,0,4.15,-3.33,4.15,0,3.33,true,0,5.93,-3.08,5.93,0,3.08,true,0,8.41,-7.78,8.41,0,7.78,true,false,true,0,11.41,-10.97,11.41,0,10.97
1672,2026-06-18 14:10:00,2026-06-18,14:10:00,7500,7498,7502,from_below,true,7496.4,7496.25,7499.99,7495.85,7496.67,3.33,true,0,5.93,-3.76,5.93,0,3.76,true,0,5.93,-5.08,5.93,0,5.08,true,0,8.47,-5.44,8.47,0,5.44,true,false,true,0,17.62,-15.17,17.62,0,15.17
1673,2026-06-18 14:20:00,2026-06-18,14:20:00,7500,7498,7502,from_below,false,7496.24,7496.23,7499.13,7495.16,7496.92,3.08,true,0,5.12,-5.08,5.12,0,5.08,true,0,8.41,-7.78,8.41,0,7.78,true,0,8.47,-3.18,8.47,0,3.18,true,false,true,0,17.62,-10.75,17.62,0,10.75
1674,2026-06-18 14:25:00,2026-06-18,14:25:00,7500,7498,7502,from_below,true,7496.92,7497.01,7498.03,7494.88,7494.92,5.08,true,0,6.8,-5.75,6.8,0,5.75,true,0,8.47,-5.44,8.47,0,5.44,true,0,8.47,-6.27,8.47,0,6.27,true,false,true,0,17.62,-10.13,17.62,0,10.13
1675,2026-06-18 14:50:00,2026-06-18,14:50:00,7500,7498,7502,from_below,false,7497.77,7497.75,7499.19,7495.53,7496.82,3.18,true,0,6.95,-6.27,6.95,0,6.27,true,0,11.41,-10.97,11.41,0,10.97,true,0,17.62,-10.75,17.62,0,10.75,true,true,true,7.75,17.62,3.53,17.62,7.75,-3.53
1676,2026-06-18 15:35:00,2026-06-18,15:35:00,7500,7498,7502,from_below,false,7491.39,7491.35,7498.86,7491.34,7498.8,1.2,true,2.76,1.8,2.23,1.8,2.76,-2.23,true,7.75,3.76,3.53,3.76,7.75,-3.53,true,10.18,3.76,0.57,3.76,10.18,-0.57,false,false,false,10.18,3.76,,3.76,10.18,
1677,2026-06-18 15:40:00,2026-06-18,15:40:00,7500,7498,7502,continuation_in_zone,true,7498.8,7498.92,7502.76,7498.2,7502.23,,true,3.6,2.24,-0.77,,,,true,10.18,3.76,-2.15,,,,false,10.18,3.76,,,,,,,false,10.18,3.76,,,,
1678,2026-06-18 15:45:00,2026-06-18,15:45:00,7500,7498,7502,from_above,true,7502.23,7502.24,7503.6,7497.76,7499.23,-0.77,true,7.75,3.76,3.53,7.75,3.76,3.53,true,10.18,3.76,0.62,10.18,3.76,0.62,false,10.18,3.76,,10.18,3.76,,,,false,10.18,3.76,,10.18,3.76,
1679,2026-06-18 15:50:00,2026-06-18,15:50:00,7500,7498,7502,continuation_in_zone,true,7499.23,7499.23,7507.75,7496.24,7503.53,,true,10.18,2.15,-2.15,,,,true,10.18,2.15,0.57,,,,false,10.18,2.15,,,,,,,false,10.18,2.15,,,,
1680,2026-06-18 15:55:00,2026-06-18,15:55:00,7500,7498,7502,from_above,true,7503.53,7503.69,7510.18,7497.85,7497.85,-2.15,true,0.68,2.15,0.62,0.68,2.15,0.62,false,0.68,2.15,,0.68,2.15,,false,0.68,2.15,,0.68,2.15,,,,false,0.68,2.15,,0.68,2.15,
1681,2026-06-18 16:00:00,2026-06-18,16:00:00,7500,7498,7502,continuation_in_zone,true,7497.85,7498.03,7500.68,7498.03,7500.62,,true,0.62,0,0.57,,,,false,0.62,0,,,,,false,0.62,0,,,,,,,false,0.62,0,,,,
1682,2026-06-18 16:05:00,2026-06-18,16:05:00,7500,7498,7502,continuation_in_zone,true,7500.62,7500.61,7500.61,7500.57,7500.57,,false,0.57,0,,,,,false,0.57,0,,,,,false,0.57,0,,,,,,,false,0.57,0,,,,
1683,2026-06-22 09:30:00,2026-06-22,09:30:00,7500,7498,7502,continuation_in_zone,false,7500.57,7500.44,7519.68,7500.44,7508.93,,true,27.22,0,26.27,,,,true,27.94,0,24.89,,,,true,29.57,0,25.07,,,,,,true,30.01,20.11,-15.21,,,
1684,2026-06-22 10:25:00,2026-06-22,10:25:00,7500,7498,7502,from_above,false,7504.35,7504.7,7506.85,7494.93,7495.24,-4.76,true,0,20.11,-15.21,0,20.11,-15.21,true,0,26.17,-25.58,0,26.17,-25.58,true,0,38.96,-24.18,0,38.96,-24.18,false,false,true,0,38.96,-27.75,0,38.96,-27.75
1685,2026-06-23 09:30:00,2026-06-23,09:30:00,7350,7348,7352,from_above,false,7472.78,7366.51,7366.51,7347.6,7365.2,15.2,true,22.09,0,21.55,22.09,0,21.55,true,46.74,0,41.15,46.74,0,41.15,true,60.55,0,57.81,60.55,0,57.81,true,true,true,74.17,0,60.23,74.17,0,60.23
1686,2026-06-23 09:50:00,2026-06-23,09:50:00,7400,7398,7402,from_below,false,7391.15,7391.47,7398.96,7391.47,7394.59,5.41,true,0,10.54,-0.55,10.54,0,0.55,true,13.21,10.54,11.5,10.54,13.21,-11.5,true,24.17,10.54,16.72,10.54,24.17,-16.72,false,true,true,24.17,10.54,-0.43,10.54,24.17,0.43
1687,2026-06-23 09:55:00,2026-06-23,09:55:00,7400,7398,7402,from_below,true,7394.59,7394.83,7399.45,7389.46,7399.45,0.55,true,10.55,1.84,7.81,1.84,10.55,-7.81,true,18.12,1.84,17.59,1.84,18.12,-17.59,true,24.17,1.84,17.4,1.84,24.17,-17.4,false,false,true,24.17,6.22,-2.54,6.22,24.17,2.54
1688,2026-06-23 10:00:00,2026-06-23,10:00:00,7400,7398,7402,continuation_in_zone,true,7399.45,7399.23,7410.55,7398.16,7407.81,,true,13.21,0,11.5,,,,true,20.44,0,20.05,,,,true,24.17,0,10.23,,,,,,true,24.17,7.75,-6.63,,,
1689,2026-06-23 10:40:00,2026-06-23,10:40:00,7400,7398,7402,from_above,false,7404.75,7404.46,7409.29,7400.25,7401.19,1.19,true,3.45,4.72,0.92,3.45,4.72,0.92,true,7.42,6.22,-2.54,7.42,6.22,-2.54,true,7.42,15.4,-11.3,7.42,15.4,-11.3,false,false,true,7.42,29.51,-22.52,7.42,29.51,-22.52
1690,2026-06-23 10:45:00,2026-06-23,10:45:00,7400,7398,7402,continuation_in_zone,true,7401.19,7401.55,7403.45,7395.28,7400.92,,true,7.42,3.84,-0.43,,,,true,7.42,7.75,-6.63,,,,true,7.42,20.54,-20.04,,,,,,true,7.42,29.51,-21.68,,,
1691,2026-06-23 10:50:00,2026-06-23,10:50:00,7400,7398,7402,continuation_in_zone,true,7400.92,7401.18,7407.42,7396.16,7399.57,,true,1,6.22,-2.54,,,,true,2.04,15.28,-12.51,,,,true,2.04,25.84,-25.8,,,,,,true,2.04,29.51,-12.99,,,
1692,2026-06-23 10:55:00,2026-06-23,10:55:00,7400,7398,7402,continuation_in_zone,true,7399.57,7399.46,7401,7393.78,7397.46,,true,2.04,7.75,-6.63,,,,true,2.04,15.4,-11.3,,,,true,2.04,29.4,-26.83,,,,,,true,2.04,29.51,-12.21,,,
1693,2026-06-23 11:00:00,2026-06-23,11:00:00,7400,7398,7402,continuation_in_zone,true,7397.46,7398.03,7402.04,7392.25,7393.37,,true,0,15.28,-12.51,,,,true,0,20.54,-20.04,,,,true,0,29.4,-22.41,,,,,,true,0,29.51,-4.98,,,
1694,2026-06-23 12:05:00,2026-06-23,12:05:00,7400,7398,7402,from_below,false,7395.02,7395.13,7400.19,7393.88,7399.8,0.2,true,4.85,0.36,2.67,0.36,4.85,-2.67,true,4.85,5.86,1.88,5.86,4.85,-1.88,true,4.85,5.86,3.17,5.86,4.85,-3.17,true,false,true,7.57,6.62,-2.7,6.62,7.57,2.7
1695,2026-06-23 12:10:00,2026-06-23,12:10:00,7400,7398,7402,continuation_in_zone,true,7399.8,7399.64,7404.85,7399.64,7402.67,,true,4.12,2.53,-1.5,,,,true,4.12,5.86,2.09,,,,true,7.57,5.86,6.52,,,,,,true,7.57,6.62,1.67,,,
1696,2026-06-23 12:15:00,2026-06-23,12:15:00,7400,7398,7402,from_above,true,7402.67,7402.83,7404.12,7397.47,7398.5,-1.5,true,2.32,5.86,1.88,2.32,5.86,1.88,true,3.16,5.86,-0.95,3.16,5.86,-0.95,true,7.57,5.86,1.81,7.57,5.86,1.81,true,false,true,7.57,6.62,-0.95,7.57,6.62,-0.95
1697,2026-06-23 12:20:00,2026-06-23,12:20:00,7400,7398,7402,continuation_in_zone,true,7398.5,7398.33,7402.32,7394.14,7401.88,,true,3.16,1.22,2.09,,,,true,3.25,2.37,3.17,,,,true,7.57,2.4,1.09,,,,,,true,8.59,6.62,6.99,,,
1698,2026-06-23 12:25:00,2026-06-23,12:25:00,7400,7398,7402,continuation_in_zone,true,7401.88,7401.61,7403.16,7398.78,7402.09,,true,2.59,2.37,-0.95,,,,true,7.57,2.37,6.52,,,,true,7.57,2.4,2.32,,,,,,true,8.59,6.62,3.64,,,
1699,2026-06-23 12:30:00,2026-06-23,12:30:00,7400,7398,7402,continuation_in_zone,true,7402.09,7401.71,7402.59,7397.63,7399.05,,true,3.25,1.61,3.17,,,,true,7.57,1.61,1.81,,,,true,7.57,5.59,-4.69,,,,,,true,8.59,6.62,5.06,,,
1700,2026-06-23 12:35:00,2026-06-23,12:35:00,7400,7398,7402,continuation_in_zone,true,7399.05,7399.13,7403.25,7398.39,7403.17,,true,7.57,0,6.52,,,,true,7.57,2.4,1.09,,,,true,7.57,6.62,-2.7,,,,,,true,8.59,6.62,3.54,,,
1701,2026-06-23 12:45:00,2026-06-23,12:45:00,7400,7398,7402,from_above,false,7406.52,7406.65,7407.24,7399.33,7401.81,1.81,true,2,2.4,1.09,2,2.4,1.09,true,4.26,5.59,-4.69,4.26,5.59,-4.69,true,5.13,6.62,-0.95,5.13,6.62,-0.95,false,false,true,8.59,6.62,0.54,8.59,6.62,0.54
1702,2026-06-23 12:50:00,2026-06-23,12:50:00,7400,7398,7402,continuation_in_zone,true,7401.81,7401.85,7402,7397.6,7401.09,,true,4.26,1.5,2.32,,,,true,4.26,6.62,-2.7,,,,true,8.59,6.62,6.99,,,,,,true,8.59,10.85,-10.7,,,
1703,2026-06-23 12:55:00,2026-06-23,12:55:00,7400,7398,7402,continuation_in_zone,true,7401.09,7401.13,7404.26,7398.5,7402.32,,true,2.63,5.59,-4.69,,,,true,5.13,6.62,1.67,,,,true,8.59,6.62,3.64,,,,,,true,8.59,14.11,-13.65,,,
1704,2026-06-23 13:00:00,2026-06-23,13:00:00,7400,7398,7402,from_above,true,7402.32,7402.32,7402.63,7394.41,7395.31,-4.69,true,0,6.62,-2.7,0,6.62,-2.7,true,5.13,6.62,-0.95,5.13,6.62,-0.95,true,8.59,6.62,5.06,8.59,6.62,5.06,true,false,true,8.59,14.35,-11.36,8.59,14.35,-11.36
1705,2026-06-23 13:10:00,2026-06-23,13:10:00,7400,7398,7402,from_below,false,7397.3,7397.36,7405.13,7397.12,7401.67,-1.67,true,3.44,2.39,-0.95,2.39,3.44,0.95,true,8.59,2.39,3.64,2.39,8.59,-3.64,true,8.59,2.39,-0.14,2.39,8.59,0.14,false,false,true,8.59,17.57,-13.56,17.57,8.59,13.56
1706,2026-06-23 13:15:00,2026-06-23,13:15:00,7400,7398,7402,continuation_in_zone,true,7401.67,7401.65,7403.44,7397.61,7399.05,,true,8.59,1.21,6.99,,,,true,8.59,1.21,5.06,,,,true,8.59,1.22,0.54,,,,,,true,8.59,17.57,-15.8,,,
1707,2026-06-23 13:20:00,2026-06-23,13:20:00,7400,7398,7402,continuation_in_zone,true,7399.05,7399.57,7408.59,7398.79,7406.99,,true,7.06,0,3.64,,,,true,8.34,0.03,3.54,,,,true,8.34,10.85,-10.7,,,,,,true,8.34,19.29,-15,,,
1708,2026-06-23 13:30:00,2026-06-23,13:30:00,7400,7398,7402,from_above,false,7403.64,7403.47,7405.16,7399.97,7405.06,5.06,true,8.34,0,3.54,8.34,0,3.54,true,8.34,1.22,0.54,8.34,1.22,0.54,true,8.34,14.35,-11.36,8.34,14.35,-11.36,false,false,true,8.34,20.93,-20.68,8.34,20.93,-20.68
1709,2026-06-23 13:40:00,2026-06-23,13:40:00,7400,7398,7402,from_above,false,7403.54,7403.6,7404.38,7399.18,7399.86,-0.14,true,2.44,1.22,0.54,2.44,1.22,0.54,true,2.44,14.11,-13.65,2.44,14.11,-13.65,true,2.44,17.57,-13.56,2.44,17.57,-13.56,false,false,true,2.44,34.14,-34.02,2.44,34.14,-34.02
1710,2026-06-23 13:45:00,2026-06-23,13:45:00,7400,7398,7402,continuation_in_zone,true,7399.86,7399.73,7402.44,7398.78,7400.54,,true,0.65,10.85,-10.7,,,,true,0.65,14.35,-11.36,,,,true,0.65,17.57,-15.8,,,,,,true,0.65,37.18,-32.68,,,
1711,2026-06-23 13:50:00,2026-06-23,13:50:00,7400,7398,7402,continuation_in_zone,true,7400.54,7400.63,7400.65,7389.15,7389.3,,true,0,14.11,-13.65,,,,true,0,17.57,-14.22,,,,true,0,19.29,-15,,,,,,true,0,38.77,-35.34,,,
1712,2026-06-24 09:30:00,2026-06-24,09:30:00,7400,7398,7402,from_below,false,7365.45,7372.07,7398.62,7370.45,7397.36,2.64,true,1.85,9.99,-7.43,9.99,1.85,7.43,true,1.85,28.59,-16.23,28.59,1.85,16.23,true,5.05,28.59,-16.99,28.59,5.05,16.99,true,true,true,5.05,31,-1.98,31,5.05,1.98
1713,2026-06-24 09:35:00,2026-06-24,09:35:00,7400,7398,7402,from_below,true,7397.36,7397.49,7401.85,7390.01,7392.57,7.43,true,0,24.54,-13.76,24.54,0,13.76,true,5.05,28.59,1.2,28.59,5.05,-1.2,true,5.05,28.59,-14.87,28.59,5.05,14.87,true,true,true,5.05,31,-9.32,31,5.05,9.32
1714,2026-06-24 09:50:00,2026-06-24,09:50:00,7400,7398,7402,from_below,false,7383.77,7383.36,7405.05,7383.36,7401.2,-1.2,true,1.28,13.27,-12.14,13.27,1.28,12.14,true,1.28,19.24,-14.87,19.24,1.28,14.87,true,1.28,31,-8.44,31,1.28,8.44,true,true,true,18.61,31,12.7,31,18.61,-12.7
1715,2026-06-24 09:55:00,2026-06-24,09:55:00,7400,7398,7402,continuation_in_zone,true,7401.2,7401.28,7401.28,7386.73,7387.86,,true,0,19.24,-16.99,,,,true,0,19.97,-15.8,,,,true,0,31,-6.86,,,,,,true,25.09,31,24.91,,,
1716,2026-06-24 10:30:00,2026-06-24,10:30:00,7400,7398,7402,from_below,false,7393.14,7393.56,7400.73,7393.4,7398.02,1.98,true,0,9.32,-9.32,9.32,0,9.32,true,17.36,9.46,11.06,9.46,17.36,-11.06,true,27.4,9.46,21.61,9.46,27.4,-21.61,false,false,true,28.06,9.46,21.21,9.46,28.06,-21.21
1717,2026-06-24 10:35:00,2026-06-24,10:35:00,7400,7398,7402,from_below,true,7398.02,7397.72,7399.54,7390.68,7390.68,9.32,true,4.47,9.46,4.29,9.46,4.47,-4.29,true,18.61,9.46,12.7,9.46,18.61,-12.7,true,27.4,9.46,13.2,9.46,27.4,-13.2,false,false,true,28.06,9.46,16.67,9.46,28.06,-16.67
1718,2026-06-24 10:40:00,2026-06-24,10:40:00,7400,7398,7402,from_below,true,7390.68,7390.83,7404.47,7390.54,7404.29,-4.29,true,17.36,0,11.06,0,17.36,-11.06,true,25.09,0,24.91,0,25.09,-24.91,true,27.4,0,12.87,0,27.4,-12.87,false,false,true,28.06,0,12.72,0,28.06,-12.72
1719,2026-06-24 12:35:00,2026-06-24,12:35:00,7400,7398,7402,from_above,false,7404.82,7404.75,7407.79,7393.75,7393.84,-6.16,true,0,11.75,-8.46,0,11.75,-8.46,true,0,13.25,-13.25,0,13.25,-13.25,true,0,24.75,-22.12,0,24.75,-22.12,false,false,true,0,58.29,-46.66,0,58.29,-46.66
1720,2026-06-24 13:25:00,2026-06-24,13:25:00,7350,7348,7352,from_above,false,7359.77,7359.72,7360.39,7349.53,7350.27,0.27,true,4.63,8.29,1.62,4.63,8.29,1.62,true,7.38,8.29,-2.35,7.38,8.29,-2.35,true,8.98,8.29,-3.12,8.98,8.29,-3.12,true,false,true,24.25,8.29,21.23,24.25,8.29,21.23
1721,2026-06-24 13:30:00,2026-06-24,13:30:00,7350,7348,7352,continuation_in_zone,true,7350.27,7350.14,7354.63,7341.71,7351.62,,true,7.38,4.61,3.34,,,,true,7.38,6.06,2.74,,,,true,8.98,6.06,4.18,,,,,,true,24.25,6.06,20.18,,,
